,2020-03-27,9.5,21.9,0,2.8,7.7,NW,28,13:19,11.2,71,7,NW,17,1027.8,21.0,38,5,NNW,13,1025.5;;;;;;;;;
,2020-03-28,10.1,27.1,0,2.4,10.4,NNW,44,15:41,12.7,77,1,NNW,24,1022.2,26.6,38,1,NNE,15,1017.3;;;;;;;;;
,2020-03-29,12.7,26.0,0,7.8,1.9,N,41,00:21,16.5,67,7,NNW,20,1012.2,22.2,53,7,NW,17,1007.4;;;;;;;;;
,2020-03-30,14.0,21.3,2.4,4.2,1.4,NW,50,09:31,16.1,58,6,NW,20,1005.8,19.2,49,7,NNW,13,1006.2;;;;;;;;;
,2020-03-31,10.7,21.2,0,2.6,6.3,NNW,39,14:39,13.8,61,7,N,20,1013.6,19.4,45,6,N,22,1012.5;;;;;;;;;
,2020-04-1,12.7,19.7,0,2.4,9.4,NW,28,01:10,15.2,71,1,SSE,6,1018.8,19.1,54,7,SE,17,1018.0;;;;;;;;;
,2020-04-2,14.5,16.0,0,2.4,0.2,SSW,35,14:08,15.3,84,8,SW,7,1015.5,14.8,94,8,SW,20,1007.4;;;;;;;;;
,2020-04-3,13.8,22.1,36.0,4.2,3.9,NNW,39,02:27,16.0,65,7,NNW,19,1002.3,20.4,50,2,NNE,17,999.8;;;;;;;;;
,2020-04-4,13.8,14.5,10.4,2.0,1.0,W,48,12:03,14.0,95,8, ,Calm,988.1,13.1,60,7,W,13,988.6;;;;;;;;;
,2020-04-5,6.0,13.4,1.0,1.4,5.7,SSW,54,12:32,7.9,68,7,NNW,6,995.2,13.1,41,4,SW,17,997.3;;;;;;;;;
,2020-04-6,7.1,16.7,0,2.2,9.0,NNW,44,00:46,11.9,62,7,NW,13,1014.7,14.8,44,4,ESE,9,1016.7;;;;;;;;;
,2020-04-7,5.6,18.2,0.2,1.8,7.6,S,33,21:04,12.0,65,2,NNW,17,1022.1,16.8,55,4,WNW,17,1020.0;;;;;;;;;
,2020-04-8,8.8,14.0,0,3.0,6.7,SW,24,02:01,12.2,66,7,S,9,1028.3,13.7,55,1,ESE,13,1028.6;;;;;;;;;
,2020-04-9,5.2,20.3,0,2.2,10.7,NNW,39,23:56,11.2,73,1,NNW,17,1029.1,20.0,42,1,N,13,1023.7;;;;;;;;;
,2020-04-10,10.5,21.2,0,2.0,3.2,NW,69,15:07,16.6,56,6,N,17,1009.2,20.0,44,7,NW,33,1001.8;;;;;;;;;
,2020-04-11,10.9,14.2,2.4,3.0,2.3,S,54,14:19,12.9,64,7,E,7,994.0,11.3,88,5,SSW,20,1001.5;;;;;;;;;
,2020-04-12,9.3,,2.8,2.2,,,,,12.8,62,7,NNW,31,1010.0,15.7,59,7,SW,30,1009.9;;;;;;;;;
